"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2018-2019";"76.48";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"77.28";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"77.83";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.54";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.54";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.48";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.63";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"82.76";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.37";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.96";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"76.43";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.15";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"82.31";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.77";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.87";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.32";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.01";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.75";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.04";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.45";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.52";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"75.18";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"76.69";"Derecho";"Ambos Sexos";"Rendimiento"
