"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2021-2022";"69.72";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"68.25";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.0";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"68.07";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"65.03";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"65.14";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.77";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.06";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.72";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"68.25";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.0";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"68.07";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"65.03";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"65.14";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.77";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"58.14";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"60.82";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"64.41";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"68.43";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.44";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"64.47";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.8";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.05";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"58.48";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.04";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"64.84";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"68.13";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.36";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"62.85";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"62.97";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"63.16";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"56.2";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"59.63";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"62.39";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"69.94";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.77";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.04";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.83";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.21";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"64.1";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"57.87";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"62.39";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.98";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.85";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.08";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"70.71";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.55";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"64.1";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"57.87";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"62.39";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.98";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.85";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.08";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2016-2017";"70.71";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
