"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.26";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2021-2022";"86.71";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.17";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.04";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.58";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.55";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.17";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.6";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.94";"Medicina";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.34";"Medicina";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.48";"Medicina";"Ambos Sexos";"Rendimiento"
