Codigo;Tipologia;Curso;Anio;Matriculados;Asignatura;Tasa_Rendimiento;Tasa_Exito
139264212;OBLIGATORIA;4;2016-17;5;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;100.0;100.0
139264212;OBLIGATORIA;4;2014-15;17;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;100.0;100.0
139264212;OBLIGATORIA;4;2013-14;11;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;90.9;100.0
139264212;OBLIGATORIA;4;2020-21;12;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;91.7;100.0
139264212;OBLIGATORIA;4;2018-19;8;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;87.5;100.0
139264212;OBLIGATORIA;4;2017-18;16;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;100.0;100.0
139264212;OBLIGATORIA;4;2023-24;9;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;88.9;100.0
139264212;OBLIGATORIA;4;2021-22;12;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;83.3;90.9
139264212;OBLIGATORIA;4;2019-20;4;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;100.0;100.0
139264212;OBLIGATORIA;4;2024-25;7;ARQUITECTURAS AVANZADAS Y DE PROPÓSITO ESPECÍFICO;71.4;100.0
139264213;OBLIGATORIA;4;2021-22;17;SEGURIDAD DE SISTEMAS INFORMÁTICOS;64.7;84.6
139264213;OBLIGATORIA;4;2013-14;13;SEGURIDAD DE SISTEMAS INFORMÁTICOS;92.3;100.0
139264213;OBLIGATORIA;4;2025(*);15;SEGURIDAD DE SISTEMAS INFORMÁTICOS;93.3;93.3
139264213;OBLIGATORIA;4;2019-20;7;SEGURIDAD DE SISTEMAS INFORMÁTICOS;71.4;100.0
139264213;OBLIGATORIA;4;2014-15;14;SEGURIDAD DE SISTEMAS INFORMÁTICOS;85.7;100.0
139264213;OBLIGATORIA;4;2022-23;7;SEGURIDAD DE SISTEMAS INFORMÁTICOS;71.4;83.3
139264213;OBLIGATORIA;4;2024-25;6;SEGURIDAD DE SISTEMAS INFORMÁTICOS;100.0;100.0
139264213;OBLIGATORIA;4;2018-19;12;SEGURIDAD DE SISTEMAS INFORMÁTICOS;83.3;100.0
139264213;OBLIGATORIA;4;2017-18;12;SEGURIDAD DE SISTEMAS INFORMÁTICOS;83.3;100.0
139264213;OBLIGATORIA;4;2016-17;8;SEGURIDAD DE SISTEMAS INFORMÁTICOS;100.0;100.0
139264213;OBLIGATORIA;4;2020-21;12;SEGURIDAD DE SISTEMAS INFORMÁTICOS;75.0;100.0
139264213;OBLIGATORIA;4;2023-24;11;SEGURIDAD DE SISTEMAS INFORMÁTICOS;100.0;100.0
139264213;OBLIGATORIA;4;2015-16;14;SEGURIDAD DE SISTEMAS INFORMÁTICOS;78.6;100.0
139264311;OBLIGATORIA;4;2020-21;10;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2013-14;15;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;93.3;100.0
139264311;OBLIGATORIA;4;2024-25;15;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;93.3;100.0
139264311;OBLIGATORIA;4;2017-18;4;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2019-20;4;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2025(*);8;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2014-15;12;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;91.7;100.0
139264311;OBLIGATORIA;4;2016-17;5;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;80.0;80.0
139264311;OBLIGATORIA;4;2022-23;16;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;87.5;100.0
139264311;OBLIGATORIA;4;2021-22;10;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2023-24;16;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;93.8;100.0
139264311;OBLIGATORIA;4;2015-16;11;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;81.8;81.8
139264311;OBLIGATORIA;4;2018-19;8;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;100.0;100.0
139264311;OBLIGATORIA;4;2012-13;12;LABORATORIO DE DESARROLLO Y HERRAMIENTAS;83.3;100.0
139264312;OBLIGATORIA;4;2020-21;8;NORMATIVA Y REGULACIÓN;87.5;100.0
139264312;OBLIGATORIA;4;2012-13;12;NORMATIVA Y REGULACIÓN;83.3;100.0
139264312;OBLIGATORIA;4;2013-14;15;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2021-22;13;NORMATIVA Y REGULACIÓN;92.3;100.0
139264312;OBLIGATORIA;4;2014-15;12;NORMATIVA Y REGULACIÓN;83.3;83.3
139264312;OBLIGATORIA;4;2016-17;3;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2019-20;7;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2017-18;1;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2024-25;16;NORMATIVA Y REGULACIÓN;93.8;93.8
139264312;OBLIGATORIA;4;2018-19;7;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2025(*);10;NORMATIVA Y REGULACIÓN;90.0;100.0
139264312;OBLIGATORIA;4;2022-23;17;NORMATIVA Y REGULACIÓN;94.1;100.0
139264312;OBLIGATORIA;4;2015-16;13;NORMATIVA Y REGULACIÓN;100.0;100.0
139264312;OBLIGATORIA;4;2023-24;13;NORMATIVA Y REGULACIÓN;76.9;83.3
139264313;OBLIGATORIA;4;2025(*);8;DISEÑO ARQUITECTÓNICOS Y PATRONES;87.5;100.0
139264313;OBLIGATORIA;4;2018-19;3;DISEÑO ARQUITECTÓNICOS Y PATRONES;100.0;100.0
139264313;OBLIGATORIA;4;2017-18;3;DISEÑO ARQUITECTÓNICOS Y PATRONES;100.0;100.0
139264313;OBLIGATORIA;4;2023-24;23;DISEÑO ARQUITECTÓNICOS Y PATRONES;82.6;100.0
139264313;OBLIGATORIA;4;2021-22;13;DISEÑO ARQUITECTÓNICOS Y PATRONES;84.6;100.0
139264313;OBLIGATORIA;4;2019-20;8;DISEÑO ARQUITECTÓNICOS Y PATRONES;62.5;83.3
139264313;OBLIGATORIA;4;2024-25;20;DISEÑO ARQUITECTÓNICOS Y PATRONES;100.0;100.0
139264313;OBLIGATORIA;4;2022-23;10;DISEÑO ARQUITECTÓNICOS Y PATRONES;80.0;100.0
139264313;OBLIGATORIA;4;2015-16;10;DISEÑO ARQUITECTÓNICOS Y PATRONES;90.0;90.0
139264313;OBLIGATORIA;4;2016-17;5;DISEÑO ARQUITECTÓNICOS Y PATRONES;100.0;100.0
139264313;OBLIGATORIA;4;2013-14;7;DISEÑO ARQUITECTÓNICOS Y PATRONES;85.7;85.7
139264313;OBLIGATORIA;4;2014-15;11;DISEÑO ARQUITECTÓNICOS Y PATRONES;90.9;100.0
139264313;OBLIGATORIA;4;2012-13;8;DISEÑO ARQUITECTÓNICOS Y PATRONES;87.5;100.0
139264313;OBLIGATORIA;4;2020-21;9;DISEÑO ARQUITECTÓNICOS Y PATRONES;88.9;100.0
139264411;OBLIGATORIA;4;2024-25;2;SISTEMAS DE INFORMACIÓN CONTABLE;50.0;100.0
139264411;OBLIGATORIA;4;2023-24;5;SISTEMAS DE INFORMACIÓN CONTABLE;80.0;80.0
139264411;OBLIGATORIA;4;2019-20;1;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2013-14;3;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2012-13;3;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2021-22;6;SISTEMAS DE INFORMACIÓN CONTABLE;83.3;100.0
139264411;OBLIGATORIA;4;2016-17;3;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2018-19;1;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2015-16;2;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2025(*);1;SISTEMAS DE INFORMACIÓN CONTABLE;0.0;
139264411;OBLIGATORIA;4;2022-23;4;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264411;OBLIGATORIA;4;2014-15;4;SISTEMAS DE INFORMACIÓN CONTABLE;100.0;100.0
139264412;OBLIGATORIA;4;2015-16;3;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2016-17;2;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2013-14;5;GESTIÓN DE LA INNOVACIÓN;80.0;100.0
139264412;OBLIGATORIA;4;2014-15;5;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2012-13;4;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2017-18;3;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2020-21;1;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2023-24;2;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2021-22;7;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2019-20;4;GESTIÓN DE LA INNOVACIÓN;75.0;100.0
139264412;OBLIGATORIA;4;2024-25;4;GESTIÓN DE LA INNOVACIÓN;100.0;100.0
139264412;OBLIGATORIA;4;2022-23;7;GESTIÓN DE LA INNOVACIÓN;85.7;100.0
139264413;OBLIGATORIA;4;2014-15;5;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2024-25;2;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2017-18;1;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;0.0;
139264413;OBLIGATORIA;4;2015-16;2;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2019-20;2;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2022-23;8;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2023-24;3;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;66.7;66.7
139264413;OBLIGATORIA;4;2013-14;5;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;60.0;100.0
139264413;OBLIGATORIA;4;2012-13;2;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264413;OBLIGATORIA;4;2021-22;6;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;83.3;100.0
139264413;OBLIGATORIA;4;2016-17;2;DESARROLLO Y MANTENIMIENTO DE SISTEMAS DE INFORMACIÓN;100.0;100.0
139264511;OBLIGATORIA;4;2023-24;33;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;93.9;100.0
139264511;OBLIGATORIA;4;2019-20;36;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;94.4;100.0
139264511;OBLIGATORIA;4;2016-17;29;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;100.0;100.0
139264511;OBLIGATORIA;4;2012-13;30;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;100.0;100.0
139264511;OBLIGATORIA;4;2021-22;41;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;90.2;100.0
139264511;OBLIGATORIA;4;2013-14;33;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;97.0;100.0
139264511;OBLIGATORIA;4;2020-21;44;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;100.0;100.0
139264511;OBLIGATORIA;4;2017-18;34;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;97.1;100.0
139264511;OBLIGATORIA;4;2015-16;16;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;100.0;100.0
139264511;OBLIGATORIA;4;2024-25;48;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;93.8;100.0
139264511;OBLIGATORIA;4;2018-19;31;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;96.8;96.8
139264511;OBLIGATORIA;4;2022-23;44;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;95.5;97.7
139264511;OBLIGATORIA;4;2025(*);54;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;94.4;100.0
139264511;OBLIGATORIA;4;2014-15;24;TECNOLOGÍAS DE LA INFORMACIÓN PARA LAS ORGANIZACIONES;100.0;100.0
139264512;OBLIGATORIA;4;2022-23;50;SISTEMAS Y TECNOLOGÍAS WEB;86.0;100.0
139264512;OBLIGATORIA;4;2015-16;22;SISTEMAS Y TECNOLOGÍAS WEB;81.8;100.0
139264512;OBLIGATORIA;4;2016-17;19;SISTEMAS Y TECNOLOGÍAS WEB;94.7;100.0
139264512;OBLIGATORIA;4;2013-14;26;SISTEMAS Y TECNOLOGÍAS WEB;88.5;100.0
139264512;OBLIGATORIA;4;2014-15;28;SISTEMAS Y TECNOLOGÍAS WEB;96.4;96.4
139264512;OBLIGATORIA;4;2012-13;29;SISTEMAS Y TECNOLOGÍAS WEB;100.0;100.0
139264512;OBLIGATORIA;4;2020-21;34;SISTEMAS Y TECNOLOGÍAS WEB;79.4;100.0
139264512;OBLIGATORIA;4;2018-19;33;SISTEMAS Y TECNOLOGÍAS WEB;93.9;93.9
139264512;OBLIGATORIA;4;2017-18;43;SISTEMAS Y TECNOLOGÍAS WEB;100.0;100.0
139264512;OBLIGATORIA;4;2023-24;45;SISTEMAS Y TECNOLOGÍAS WEB;82.2;100.0
139264512;OBLIGATORIA;4;2021-22;56;SISTEMAS Y TECNOLOGÍAS WEB;87.5;100.0
139264512;OBLIGATORIA;4;2019-20;36;SISTEMAS Y TECNOLOGÍAS WEB;86.1;100.0
139264512;OBLIGATORIA;4;2024-25;56;SISTEMAS Y TECNOLOGÍAS WEB;92.9;98.1
139264512;OBLIGATORIA;4;2025(*);52;SISTEMAS Y TECNOLOGÍAS WEB;94.2;100.0
139264513;OBLIGATORIA;4;2021-22;52;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;82.7;100.0
139264513;OBLIGATORIA;4;2024-25;50;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;90.0;100.0
139264513;OBLIGATORIA;4;2012-13;32;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;96.9;96.9
139264513;OBLIGATORIA;4;2022-23;50;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;84.0;100.0
139264513;OBLIGATORIA;4;2019-20;41;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;80.5;94.3
139264513;OBLIGATORIA;4;2014-15;24;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;95.8;100.0
139264513;OBLIGATORIA;4;2015-16;17;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;100.0;100.0
139264513;OBLIGATORIA;4;2025(*);59;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;93.2;98.2
139264513;OBLIGATORIA;4;2017-18;31;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;87.1;100.0
139264513;OBLIGATORIA;4;2013-14;32;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;90.6;100.0
139264513;OBLIGATORIA;4;2020-21;37;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;89.2;94.3
139264513;OBLIGATORIA;4;2023-24;44;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;79.5;100.0
139264513;OBLIGATORIA;4;2016-17;24;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;91.7;91.7
139264513;OBLIGATORIA;4;2018-19;39;GESTIÓN DEL CONOCIMIENTO EN LAS ORGANIZACIONES;94.9;94.9
139264023;TRABAJO FIN DE GRADO;4;2019-20;104;TRABAJO FIN DE GRADO;61.5;100.0
139264023;TRABAJO FIN DE GRADO;4;2012-13;18;TRABAJO FIN DE GRADO;100.0;100.0
139264023;TRABAJO FIN DE GRADO;4;2022-23;112;TRABAJO FIN DE GRADO;77.7;98.9
139264023;TRABAJO FIN DE GRADO;4;2021-22;119;TRABAJO FIN DE GRADO;71.4;100.0
139264023;TRABAJO FIN DE GRADO;4;2013-14;64;TRABAJO FIN DE GRADO;75.0;100.0
139264023;TRABAJO FIN DE GRADO;4;2016-17;98;TRABAJO FIN DE GRADO;65.3;100.0
139264023;TRABAJO FIN DE GRADO;4;2024-25;115;TRABAJO FIN DE GRADO;87.8;100.0
139264023;TRABAJO FIN DE GRADO;4;2018-19;112;TRABAJO FIN DE GRADO;59.8;97.1
139264023;TRABAJO FIN DE GRADO;4;2017-18;106;TRABAJO FIN DE GRADO;63.2;100.0
139264023;TRABAJO FIN DE GRADO;4;2014-15;115;TRABAJO FIN DE GRADO;64.3;100.0
139264023;TRABAJO FIN DE GRADO;4;2020-21;117;TRABAJO FIN DE GRADO;60.7;100.0
139264023;TRABAJO FIN DE GRADO;4;2023-24;105;TRABAJO FIN DE GRADO;82.9;100.0
139264023;TRABAJO FIN DE GRADO;4;2015-16;110;TRABAJO FIN DE GRADO;61.8;100.0
139263226;OBLIGATORIA;3;2022-23;10;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;60.0;66.7
139263226;OBLIGATORIA;3;2020-21;11;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;90.9;100.0
139263226;OBLIGATORIA;3;2018-19;10;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;70.0;70.0
139263226;OBLIGATORIA;3;2017-18;13;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;84.6;100.0
139263226;OBLIGATORIA;3;2023-24;8;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;50.0;66.7
139263226;OBLIGATORIA;3;2021-22;7;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;57.1;80.0
139263226;OBLIGATORIA;3;2019-20;12;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;75.0;90.0
139263226;OBLIGATORIA;3;2025(*);1;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;0.0;
139263226;OBLIGATORIA;3;2024-25;17;REDES DE COMPUTADORES EN INGENIERÍA DE COMPUTADORES;82.4;93.3
139263227;OBLIGATORIA;3;2024-25;14;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;92.9;92.9
139263227;OBLIGATORIA;3;2020-21;11;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;100.0;100.0
139263227;OBLIGATORIA;3;2022-23;7;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;85.7;100.0
139263227;OBLIGATORIA;3;2018-19;4;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;100.0;100.0
139263227;OBLIGATORIA;3;2017-18;11;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;100.0;100.0
139263227;OBLIGATORIA;3;2023-24;6;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;100.0;100.0
139263227;OBLIGATORIA;3;2021-22;8;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;100.0;100.0
139263227;OBLIGATORIA;3;2019-20;10;LABORATORIO DE REDES EN INGENIERÍA DE COMPUTADORES;90.0;100.0
139263326;OBLIGATORIA;3;2020-21;11;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;100.0;100.0
139263326;OBLIGATORIA;3;2021-22;23;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;100.0;100.0
139263326;OBLIGATORIA;3;2018-19;6;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;100.0;100.0
139263326;OBLIGATORIA;3;2024-25;5;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;100.0;100.0
139263326;OBLIGATORIA;3;2017-18;5;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;80.0;100.0
139263326;OBLIGATORIA;3;2019-20;11;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;100.0;100.0
139263326;OBLIGATORIA;3;2023-24;17;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;94.1;100.0
139263326;OBLIGATORIA;3;2022-23;9;GESTIÓN DE RIESGOS EN INGENIERÍA DEL SOFTWARE;88.9;100.0
139263421;OBLIGATORIA;3;2024-25;1;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;0.0;
139263421;OBLIGATORIA;3;2022-23;3;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263421;OBLIGATORIA;3;2021-22;9;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;66.7;85.7
139263421;OBLIGATORIA;3;2020-21;8;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;75.0;85.7
139263421;OBLIGATORIA;3;2023-24;3;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263421;OBLIGATORIA;3;2018-19;3;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;33.3;100.0
139263421;OBLIGATORIA;3;2019-20;2;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;0.0;0.0
139263421;OBLIGATORIA;3;2017-18;3;REDES DE COMPUTADORES EN SISTEMAS DE INFORMACIÓN;33.3;33.3
139263422;OBLIGATORIA;3;2024-25;1;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;0.0;
139263422;OBLIGATORIA;3;2023-24;3;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263422;OBLIGATORIA;3;2020-21;8;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;75.0;75.0
139263422;OBLIGATORIA;3;2018-19;2;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;50.0;50.0
139263422;OBLIGATORIA;3;2017-18;3;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;66.7;100.0
139263422;OBLIGATORIA;3;2021-22;7;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;85.7;100.0
139263422;OBLIGATORIA;3;2022-23;2;LABORATORIO DE REDES EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2020-21;7;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2018-19;1;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2017-18;2;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2023-24;1;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2021-22;6;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;83.3;100.0
139263424;OBLIGATORIA;3;2019-20;1;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263424;OBLIGATORIA;3;2022-23;3;GESTIÓN DE RIESGOS EN SISTEMAS DE INFORMACIÓN;100.0;100.0
139263521;OBLIGATORIA;3;2022-23;68;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;72.1;77.8
139263521;OBLIGATORIA;3;2023-24;64;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;75.0;84.2
139263521;OBLIGATORIA;3;2020-21;73;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;74.0;87.1
139263521;OBLIGATORIA;3;2021-22;68;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;38.2;49.1
139263521;OBLIGATORIA;3;2019-20;54;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;72.2;86.7
139263521;OBLIGATORIA;3;2024-25;63;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;82.5;89.7
139263521;OBLIGATORIA;3;2017-18;45;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;55.6;73.5
139263521;OBLIGATORIA;3;2025(*);1;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;100.0;100.0
139263521;OBLIGATORIA;3;2018-19;54;REDES DE COMPUTADORES EN TECNOLOGÍAS DE LA INFORMACIÓN;53.7;60.4
139263522;OBLIGATORIA;3;2018-19;35;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;97.1;100.0
139263522;OBLIGATORIA;3;2019-20;40;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;90.0;97.3
139263522;OBLIGATORIA;3;2022-23;39;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;92.3;94.7
139263522;OBLIGATORIA;3;2023-24;50;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;96.0;98.0
139263522;OBLIGATORIA;3;2017-18;37;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;89.2;100.0
139263522;OBLIGATORIA;3;2020-21;62;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;90.3;98.2
139263522;OBLIGATORIA;3;2024-25;53;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;92.5;92.5
139263522;OBLIGATORIA;3;2021-22;50;LABORATORIO DE REDES EN TECNOLOGÍAS DE LA INFORMACIÓN;88.0;97.8
