"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"91.1";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.85";"Medicina";"Ambos Sexos";"Rendimiento"
"2021-2022";"94.69";"Medicina";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.59";"Medicina";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.68";"Medicina";"Ambos Sexos";"Rendimiento"
"2018-2019";"95.63";"Medicina";"Ambos Sexos";"Rendimiento"
"2017-2018";"94.58";"Medicina";"Ambos Sexos";"Rendimiento"
"2016-2017";"94.83";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"93.44";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.36";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"95.35";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.8";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.44";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"93.76";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.72";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.42";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.65";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"83.83";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.8";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.97";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.04";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.68";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.56";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.5";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.23";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"90.84";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"91.0";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.05";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"93.66";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.77";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
