"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"64.86";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"64.06";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"61.94";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"63.47";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"60.12";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.29";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.46";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"68.62";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"67.74";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"64.12";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.28";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"70.63";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"72.25";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.0";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.79";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.61";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.84";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.36";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"62.49";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"62.42";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"63.06";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.83";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.21";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.76";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2016-2017";"65.54";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.19";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.54";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.65";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"79.91";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.95";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.73";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"78.81";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.64";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.97";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.09";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.97";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.47";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2019-2020";"96.7";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2018-2019";"92.57";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.77";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2016-2017";"94.07";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2015-2016";"93.77";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.49";"Medicina";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.94";"Medicina";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.11";"Medicina";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.77";"Medicina";"Ambos Sexos";"Rendimiento"
"2018-2019";"93.02";"Medicina";"Ambos Sexos";"Rendimiento"
"2017-2018";"95.1";"Medicina";"Ambos Sexos";"Rendimiento"
"2016-2017";"94.73";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"93.93";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"95.3";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"95.5";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.11";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.89";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"94.33";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"95.59";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"95.95";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"96.3";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"88.34";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.96";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"89.48";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"93.32";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.67";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.82";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.7";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.58";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.29";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.68";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.51";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.97";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"97.42";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2017-2018";"96.2";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"97.3";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"98.78";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.85";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.47";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"80.44";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.23";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"77.8";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.95";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.86";"Total Servicios";"Ambos Sexos";"Rendimiento"
