"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2020-2021";"79.62";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.14";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.44";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.2";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.86";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.88";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.26";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"73.75";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.59";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"79.71";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"73.23";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.01";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.09";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"71.69";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
