"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"85.35";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.4";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.66";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"83.19";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.5";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.84";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.37";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.68";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.33";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.92";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.35";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.92";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.96";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.03";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.26";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.1";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.34";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.14";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.07";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"79.0";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.79";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"78.32";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.65";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.86";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.96";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.08";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.51";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
