"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2020-2021";"92.36";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.79";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.97";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.29";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.92";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.47";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.62";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.46";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"92.75";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.79";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.97";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.29";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.92";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.47";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"71.4";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
